_id,idpalabra,letra,palabra,descripcion
2891,2891,D,divertir,mauisoa
2892,2892,D,dividible,xeliuini
2893,2893,D,dividir,xexeloa
2894,2894,D,divinidad,teoyotl
2895,2895,D,divino,mauistli
2896,2896,D,divisar,panitta
2897,2897,D,division,xeliuilistli
2898,2898,D,divisor,xeloloni
2899,2899,D,divorciado,tematumali
2900,2900,D,divorcio,nematumalistli
2901,2901,D,do otro color,nepantlapalo
2902,2902,D,doblado,kuelpachoali
2903,2903,D,doblar,kuelpachoa
2904,2904,D,doble,tlakuelpacholistli
2905,2905,D,dobleagarse,kueloa
2906,2906,D,doblegar,kueloa
2907,2907,D,doblez,tlapostektli
2908,2908,D,doce,matlakome
2909,2909,D,docientos,matlakpoali
2910,2910,D,doctor,ueytemachtiani
2911,2911,D,doctrina,temachtili
2912,2912,D,documento,amatsin
2913,2913,D,doler,cualco
2914,2914,D,doler de cabeza,tsontekoneua
2915,2915,D,doler el corazon,yolokokoya
2916,2916,D,doler el cuerpo,nechkokoya
2917,2917,D,doler las piernas,metskokoya
2918,2918,D,doler los dientes,tlankokoya
2919,2919,D,doler los intestinos,kuitlaxkokoya
2920,2920,D,doler los oidos,nakakokoya
2921,2921,D,doler los pies,xomokokoya
2922,2922,D,dolor,cualolis
2923,2923,D,dolor  de muela,tlankokualotl
2924,2924,D,dolor cardiaco,yolokuakualotl
2925,2925,D,dolor de cabeza,tsonkuakualotl
2926,2926,D,dolor de cuerpo,nechkokoyalistli
2927,2927,D,dolor de estomago,ixkonechkualotl
2928,2928,D,dolor de intestino,kuitlaxpantlasalistli
2929,2929,D,dolor de muela,tlankuachkualotl
2930,2930,D,dolor de oidos,nakakokoyalistli
2931,2931,D,dolor de piernas,metskokoyalistli
2932,2932,D,dolor de pies,xomokokyalistli
2933,2933,D,dolor moral ,tetsaumalistli
2934,2934,D,doloroso,tetlaokoktli
2935,2935,D,domado,tlakasiuki
2936,2936,D,domador,tlakasiutiani
2937,2937,D,domar,tlakasiui
2938,2938,D,dominado,matomali
2939,2939,D,dominante,tekpani
2940,2940,D,dominar,tekpania
2941,2941,D,domingo,teoiluitl
2942,2942,D,domingo de pascua,paxkuatlateoiluitl
2943,2943,D,dominio,axkayotl
2944,2944,D,don,teaxkatili
2945,2945,D,dona,tlaxkalkoltontli
2946,2946,D,donacion,temaktilistli
2947,2947,D,donacion sanguinea,estetliokolili
2948,2948,D,donato guerra,malakatepek
2949,2949,D,doncella,siuapili
2950,2950,D,doncellas,ichpochtin
2951,2951,D,donde,cam
2952,2952,D,donde quiera ,canaj
2953,2953,D,donde sea,makanapa
2954,2954,D,dondequiera,nouiampa
2955,2955,D,dorado,ixkatok
2956,2956,D,"dorado , frito",totopoktli
2957,2957,D,dorar,ixkati
2958,2958,D,"dorar , freir",totpoa
2959,2959,D,dormido,kochini
2960,2960,D,dormir,cochi
2961,2961,D,dormir mucho,tekikochi
2962,2962,D,dormirse,kochkia
2963,2963,D,dormitar,kochtika
2964,2964,D,dormitorio,kochiyan
2965,2965,D,dos mil,makuiltsontli
2966,2966,D,dos veces,okpan
2967,2967,D,doshonrado,temauispololi
2968,2968,D,dotado,maseukatili
2969,2969,D,dotar,yokatia
2970,2970,D,dpmde remata,itamiyan
2971,2971,D,dragon,ketsalkuetspalin
2972,2972,D,dramatico,ixeuayo
2973,2973,D,drenaje,akoyoktli
2974,2974,D,droga,kochipatli
2975,2975,D,drogadicto,kochipatiani
2976,2976,D,drogado,kochipatili
2977,2977,D,drogar,kochipatia
2978,2978,D,drogradiccion,kochipayotl
2979,2979,D,drupa,auaxokotl
2980,2980,D,dspiojar,catimia
2981,2981,D,dualidad,ometilistli
2982,2982,D,duda,neyoltsonalistli
2983,2983,D,dudar,omeyoloa
2984,2984,D,dudosamente,amoneltika
2985,2985,D,dueño,axkatiani
2986,2986,D,dueño,iteco
2987,2987,D,dueños,axkatianimej
2988,2988,D,dulce,nekutik
2989,2989,D,dulzura,nekuyotl
2990,2990,D,duna,xalan
2991,2991,D,duo,tlapiomekuikalistli
2992,2992,D,duradero,mochipakak
2993,2993,D,duranguense,tepeuakatl
2994,2994,D,duraznillo,aichuistli
2995,2995,D,durazno,yoloxokotl
2996,2996,D,duro,pipinik
2997,2997,D,duro de carácter,opauak
2998,2998,E,ebullicion,potsonilistli
2999,2999,E,echar,teka
3000,3000,E,echar de cabeza,kuatsineua
3001,3001,E,echar hojas,ishuayahui
3002,3002,E,echar hojas el arbol,kiolotia
3003,3003,E,echar la culpa,kimitlaxilia
3004,3004,E,echar la red,matlaluia
3005,3005,E,eclipse,ikualokatl
3006,3006,E,eclipse de luna,metstli ikualokatl
3007,3007,E,eclipse de sol,tonatiu ikualokatl
3008,3008,E,eclipse solar,tonatiu ikualotl
3009,3009,E,ecologia,yolosemanauayotl
3010,3010,E,economico,apatiuki
3011,3011,E,economista,tekiyotiani
3012,3012,E,ecuador,tlajkotlaltikpan
3013,3013,E,edad,seueuetilistli
3014,3014,E,edad de oro,tsonkuistiki
3015,3015,E,edificacion,tlatetsompalistli
3016,3016,E,edificar,kaltia
3017,3017,E,edificio,tlasolili
3018,3018,E,edificio publico ,tlajtokatekitl
3019,3019,E,educacion,uapaualistli
3020,3020,E,edurecedor,tlatepitsaualuiak
3021,3021,E,edurecido,tlatepitsaualuili
3022,3022,E,eeuu ,tika
3023,3023,E,efectivamente,kakseseyane
3024,3024,E,efectividad,kasanelistli
3025,3025,E,efectivo,kasaneli
3026,3026,E,egresado,kalakini
3027,3027,E,eje,sentlasotl
3028,3028,E,ejemplificar,yeyekolia
3029,3029,E,ejemplificar,machioyotlalia
3030,3030,E,ejemplo de vida,neixkuitili
3031,3031,E,ejercicio,neyekolistli
3032,3032,E,ejote,exo
3033,3033,E,el,yeuatl
3034,3034,E,el  pronombre,yej-
3035,3035,E,el año anterior,amokinkesxiuitl
3036,3036,E,el la los las lo les,in
3037,3037,E,el mas,tachkau
3038,3038,E,el mes pasado,amokinkesmetstli
3039,3039,E,"el mismo, la misma",inonsan
3040,3040,E,el primero,yakatiak
3041,3041,E,el que,in akin
3042,3042,E,el que ofrece,manki
3043,3043,E,el que se retuerce,kotsili
3044,3044,E,el salvador,koskatlan
3045,3045,E,el vatincano,vatikanopan
3046,3046,E,elastico,mana
3047,3047,E,eleccion,teixkisalistli
3048,3048,E,electo,tlaixketsali
3049,3049,E,elefantitis,teokokolistli
3050,3050,E,elegrar,kaki
3051,3051,E,elemento,tlapeukayotl
3052,3052,E,elevador,akuanuastli
3053,3053,E,eliminar,katona
3054,3054,E,ellos,aneuan-
3055,3055,E,elote,elo
3056,3056,E,emanar,meya
3057,3057,E,embajada ,tlajtolkali
3058,3058,E,embajador ,titlantli
3059,3059,E,embarazada,teleltilistik
3060,3060,E,embarazarse,eletia
3061,3061,E,embarazo,teleltilistli
3062,3062,E,embarcadero,akalko
3063,3063,E,embarcado,akalasali
3064,3064,E,embarcar,akalakia
3065,3065,E,embarcar en altma mar,akalasa
3066,3066,E,embargado,tetlatkikaualtilili
3067,3067,E,embargar,tlatkikaualtia
3068,3068,E,embargo,tetlatkikaualtilistli
3069,3069,E,embarrada ,tlaixpepechilotl
3070,3070,E,embarrado,tlaixpepecholi
3071,3071,E,embarrar,ixpepechoa
3072,3072,E,embirgado,teixuili
3073,3073,E,embirgar,tlauantia
3074,3074,E,emborracharse,tlauana
3075,3075,E,embravecer,pepeualtia
3076,3076,E,embravecido,tlapepeualtili
3077,3077,E,embrazarse,tlakaualia
3078,3078,E,embriagado,tlauantili
3079,3079,E,embriagar,teixuini
3080,3080,E,embrujado,naualili
3081,3081,E,embrujar,naualia
3082,3082,E,embrujo,naualistli
3083,3083,E,embutido,tlanakasali
3084,3084,E,emocion,olinyotl
3085,3085,E,empalagado,neuikeuali
3086,3086,E,empalagar,neuikeua
3087,3087,E,empanada,tlaoyotl
3088,3088,E,emparejado,tlaneuiuilili
3089,3089,E,emparejar,neuiuilia
3090,3090,E,emparentado,teuayolkatili
3091,3091,E,emparentar,teuayolkatia
3092,3092,E,empastado de libro,amoxkimiliukoli
3093,3093,E,empeine,xixotl
3094,3094,E,empeñado,tlakixtiloni
3095,3095,E,empeñar,tlakixtilia
3096,3096,E,empeorar,huetia
3097,3097,E,emperatriz,ueysiuatlajtoani
3098,3098,E,empezado,peuali
3099,3099,E,empezar,peua
3100,3100,E,empinado,tlaeuatiketsali
3101,3101,E,empiojar,atemi
3102,3102,E,empleado,tlakakili
3103,3103,E,empobrecido,teiknotilili
3104,3104,E,empobrecimiento,teiknotililistli
3105,3105,E,empolvado,teuyotli
3106,3106,E,empolvar,teuyotia
3107,3107,E,empujar,matepeua
3108,3108,E,empuje,tlamatopeualistli
3109,3109,E,empuñado,piktili
3110,3110,E,empuñadura,piktli
3111,3111,E,empuñar,piktia
3112,3112,E,en ,ipan
3113,3113,E,en breve,achikpan
3114,3114,E,en casa de ,ichantsinko
3115,3115,E,en castelllano,kaxtilkopa
3116,3116,E,en cristiano,maseualkopa
3117,3117,E,en cual,in tlein
3118,3118,E,en donde,in kanin
3119,3119,E,en donde,inkanin
3120,3120,E,en el caso mio,notechkopa
3121,3121,E,en el cielo,iluikak
3122,3122,E,en el fogon,tlekuilko
3123,3123,E,en el futuro,icyo
3124,3124,E,en el lodo,sokipan
3125,3125,E,en el monte,tepepan
3126,3126,E,"en el otro, la otra",te
3127,3127,E,"en el, sobre el",ipan
3128,3128,E,en ellos,impan
3129,3129,E,en fin,san nitlami
3130,3130,E,en frente de ,iyixtaj
3131,3131,E,en la barranca,atlakomolko
3132,3132,E,en la barranca del agua,atlako
3133,3133,E,en la caja,petlakalko
3134,3134,E,en la carcel,cuacalco
3135,3135,E,en la ciudad,altepepan
3136,3136,E,en la copa del arbol,kuaulakoyokan
3137,3137,E,en la cruz,kuautoltitechpan
3138,3138,E,en la gloria,itle senkuiltonoayan
3139,3139,E,en la infancia,piltian
3140,3140,E,en la mañana,uatsinko
3141,3141,E,"en la orilla , cerca de",nauak
3142,3142,E,en la orilla de agua,atempan
3143,3143,E,en lengua nahuatl,nauatlatoltika
3144,3144,E,en medio de,tlajkoyan
3145,3145,E,"en medio de, entre",tsala
3146,3146,E,en muchas partes,achikexkian
3147,3147,E,en nada,nitlajko
3148,3148,E,en nada ,atlein
3149,3149,E,en ningun lado,akan
3150,3150,E,en palacio,sesentekpantli
3151,3151,E,en ruinas,ojsoli
3152,3152,E,en seguida,in niman
3153,3153,E,en todas partes,nouiyampa
3154,3154,E,en un momento,aokmo uakau
3155,3155,E,en vano,san espanka
3156,3156,E,enaguas,kueyetl
3157,3157,E,enamorado,moyoleuki
3158,3158,E,enano ,tsapatl
3159,3159,E,encajado,tlanamiktili
3160,3160,E,encajar,namiktia
3161,3161,E,encajoso,moskali
3162,3162,E,encalado,tlakilili
3163,3163,E,encalar,tlakilia
3164,3164,E,encallar,akana
3165,3165,E,encaminar,cojcuitia
3166,3166,E,encanecer,cuayocsi
3167,3167,E,encanecerse,cuachipilihui
3168,3168,E,encantado,tlaxochiuili
3169,3169,E,encantamiento,tlaxochiuilistli
3170,3170,E,encarcelado,teilpiloyatli
3171,3171,E,encarcelamiento,teilpiloyatilistli
3172,3172,E,encarcelar,teilpiloya
3173,3173,E,encargar,tlakaua
3174,3174,E,encargo,tlakaualistli
3175,3175,E,encendedor,tlechiualoni
3176,3176,E,encender,tletlalia
3177,3177,E,encender carbon,xoktlalia
3178,3178,E,encendido,tletlalili
3179,3179,E,encerar,xikokuitlaltia
3180,3180,E,enchilar,kokosiui
3181,3181,E,enchuecar,huijcolihui
3182,3182,E,encia,itana
3183,3183,E,enciclopedia,ueyamoxtli
3184,3184,E,encina,kuelkitl
3185,3185,E,encino,auatl
3186,3186,E,encinta,otstli
3187,3187,E,"enclavarse, inscrustarse",kakalaua
3188,3188,E,encoger,kototsoa
3189,3189,E,encogerse,cototzihui
3190,3190,E,encogido,tlakototsoli
3191,3191,E,encomendado,tekimaktli
3192,3192,E,encomendar,atiuitsoa
3193,3193,E,encomienda,atiuitsouilistli
3194,3194,E,encontrado,tenamiki
3195,3195,E,encontrar,namiki
3196,3196,E,encontrarse,namiki
3197,3197,E,encorvado,tlanololi
3198,3198,E,encorvar,noloa
3199,3199,E,encrucijada,omakateotl
3200,3200,E,encuadernacion,matsomalilistli
3201,3201,E,encuadernado,amatsomalili
3202,3202,E,encuadernar,amatsoma
3203,3203,E,encuentro,tenamikilistli
3204,3204,E,endemoniado,kineuki
3205,3205,E,enderezado,tlamalautli
3206,3206,E,enderezar,malaua
3207,3207,E,endulzado,nekutili
3208,3208,E,endulzar,nekutia
3209,3209,E,endurecer,tepitsalua
3210,3210,E,enemigo,yaotl
3211,3211,E,enemistad,neyaotlalistli
3212,3212,E,energia,teotilistli
3213,3213,E,enfermar,kokoa
3214,3214,E,enfermarse de gota,koasiui
3215,3215,E,enfermedad,cocolis
3216,3216,E,enfermedad de planta,chahui
3217,3217,E,enfermedad de veneria,siuatlauelilotl
3218,3218,E,enfermera,kokoxsiuapixki
3219,3219,E,enfermeria,kokoxkakali
3220,3220,E,enfermero,tepatli
3221,3221,E,enfrentar,atemouia
3222,3222,E,enfriado,tlaseseuili
3223,3223,E,enfriamiento,sekuilistli
3224,3224,E,enfriarse,seseya
3225,3225,E,engañado,tlakeloli
3226,3226,E,engañar,xikoa
3227,3227,E,engaño,tekilolistli
3228,3228,E,engañosamiento,teixkuepalistika
3229,3229,E,engendrado,tetlakatiliani
3230,3230,E,engendrar,kachiua
3231,3231,E,engendro,tetlakatililistli
3232,3232,E,engorda,tlanakayotilistli
3233,3233,E,engordado,tlanakayotili
3234,3234,E,engordar,nakayotia
3235,3235,E,engrandecer,mauitsoa
3236,3236,E,engrandecerse,momauitsoa
3237,3237,E,engrandecido,tlamauitsotili
3238,3238,E,engrandecimiento,tlatleyotilistli
3239,3239,E,engrosado,tilautli
3240,3240,E,engrosar,tilaua
3241,3241,E,engrudo ,tsakutli
3242,3242,E,enjabonado,tlamoluili
3243,3243,E,enjabonar,amoluia
3244,3244,E,enjambre,mimiauamej
3245,3245,E,enjambre,pipiyolpoltin
3246,3246,E,enjuagado,uatsali
3247,3247,E,enjuagar,cahuihuixohua
3248,3248,E,enjuague,uatsalistli
3249,3249,E,enjundia,xochiyotl
3250,3250,E,enjundioso,xochiyo
3251,3251,E,enlace ,tetsonuilistli
3252,3252,E,enladrilado,tlaxamixkalmantli
3253,3253,E,enladrillar,xamixkalmana
3254,3254,E,enlamar,apoxkauki
3255,3255,E,enlazado,tetsonuili
3256,3256,E,enlazar,tsonuia
3257,3257,E,enlazarse,tetsonuilia
3258,3258,E,enlodado,sokiuili
3259,3259,E,enlodar,sokiuia
3260,3260,E,enloquecido,temautli
3261,3261,E,enloquecimiento,temauitilistli
3262,3262,E,enmarañado,pasoltik
3263,3263,E,enmarañar,papasoloa
3264,3264,E,enojado,kualanki
3265,3265,E,enojar,kualania
3266,3266,E,enojarse,cuesihui
3267,3267,E,enojo,kualanilistli
3268,3268,E,enredadera,malinali
3269,3269,E,enrejado,tlateposchayauali
3270,3270,E,enrejar,teposchayaua
3271,3271,E,enriquecer,kuiltonoa
3272,3272,E,enriquecerse,tlamachtia
3273,3273,E,enriquecido,tekuiltononi
3274,3274,E,enrramado,kuauxiuyo
3275,3275,E,enrredado,matlaluili
3276,3276,E,ensalada,tlanelkilitl
3277,3277,E,ensanchado,patlautli
3278,3278,E,ensanchamiento,tlapatlaualistli
3279,3279,E,ensanchar,patlaua
3280,3280,E,ensancharse,patlaua
3281,3281,E,ensangrentado,tlaesotili
3282,3282,E,ensañar,soma
3283,3283,E,ensartado,tlasosotli
3284,3284,E,ensartar,soso
3285,3285,E,ensayado,moyekolili
3286,3286,E,ensayar,moyekolia
3287,3287,E,ensayo,moyekolistli
3288,3288,E,enseguida,nimanik
3289,3289,E,enseñanza,tlamachtilistli
3290,3290,E,enseñar,tlasaloltia
3291,3291,E,ensordecedor,tenakatstiliani
3292,3292,E,ensordecido,tenakatstilili
3293,3293,E,ensuciar,katsaktilia
3294,3294,E,entablar,xamanilteka
3295,3295,E,entelerido,apichauki
3296,3296,E,entender,cojasi
3297,3297,E,entendible,mopouak
3298,3298,E,enteramente,senkiska
3299,3299,E,entero,ixkichtli
3300,3300,E,enterrar,toka
3301,3301,E,entorpecedor,ixtlapaltiliani
3302,3302,E,entorpecer,ixtlapaltilia
3303,3303,E,entorpecido,ixtlapaltilili
3304,3304,E,entorpecimiento,ixtlapaltilistli
3305,3305,E,entrada,kalakian
3306,3306,E,entrañable,yolikniu
3307,3307,E,entrar,calaqui
3308,3308,E,entrar por la puerta,kalakoa
3309,3309,E,entrar por todas partes,kakalaki
3310,3310,E,entre,itzalan
3311,3311,E,entre algunos,tetsalan
3312,3312,E,entre arboles,kuautsalan
3313,3313,E,entre el agua,atitlan
3314,3314,E,entre ellos,intsalan
3315,3315,E,entre semana,nimayan
3316,3316,E,"entre, en medio de",titlan
3317,3317,E,entrega,niktemaktli
3318,3318,E,entregado,temaktli
3319,3319,E,entretejer,machana
3320,3320,E,entretejido,tlaxipepanoli
3321,3321,E,entretrjar,xipepanoa
3322,3322,E,entrometer,kuitlaxeloa
3323,3323,E,envejecer,huehuejti
3324,3324,E,envejecido,solotik
3325,3325,E,enviar,titlani
3326,3326,E,envidia,nexikolistli
3327,3327,E,enviudar el hombro,siuamiki
3328,3328,E,enviudar la mujer,okichmiki
3329,3329,E,envoltorio,kimili
3330,3330,E,envoltura de papel,amauatilistli
3331,3331,E,envolver,kemiloa
3332,3332,E,epilepsia,mimikilistli
3333,3333,E,epistola,amatlakuilolanetilistli
3334,3334,E,epoazote,epaso
3335,3335,E,epoca,imaniatl
3336,3336,E,epoca de sequia,tlauakapatlan
3337,3337,E,eputación ,teyotl
3338,3338,E,equitacion,kauayoseualistli
3339,3339,E,equivocacion,tetlapolotilistli
3340,3340,E,equivocado,tetlapolotili
3341,3341,E,era,xiumolpiloyan
3342,3342,E,erase una vez,okse nechka
3343,3343,E,erizo,uitstochtli
3344,3344,E,ermita,teopantli
3345,3345,E,errepentido,moyolkuepki
3346,3346,E,error,tlatlakoli
3347,3347,E,erudito,kuayolopilyotl
3348,3348,E,erupcion,sauatli
3349,3349,E,es correcto,melauak
3350,3350,E,es decir,anoso
3351,3351,E,es imposible,auel
3352,3352,E,es necesario,inech moneki
3353,3353,E,es posible,ualis
3354,3354,E,es probable,uelis
3355,3355,E,esa,inon
3356,3356,E,escaceado,anekotonili
3357,3357,E,escacsez,anekotonalistli
3358,3358,E,escalador,tlakoni
3359,3359,E,escalar,catotonhuia
3360,3360,E,escalera,mamatlatl
3361,3361,E,escalera de caracol,tlejkokali
3362,3362,E,escalera de madera,ekauastli
3363,3363,E,escalofrio,tonauik
3364,3364,E,escama,iyajhuayo
3365,3365,E,escamar,euayotlasa
3366,3366,E,escamoles,askamoli
3367,3367,E,escandalizar,tlapololtia
3368,3368,E,escandalo,teisauilistli
3369,3369,E,escandaloso,teisautli
3370,3370,E,escapar,makixtia
3371,3371,E,escarabajo rinoceronte,atetepitstli
3372,3372,E,escaramuza,totokatl
3373,3373,E,escarcha,yeuatl
3374,3374,E,escardado,tlaxiutlasoli
3375,3375,E,escardar,xiutlasa
3376,3376,E,escarmenado,tlapochinali
3377,3377,E,escarmenador,tlapochintli
3378,3378,E,escarmenar,pochina
3379,3379,E,escarmiento,senmixnauatilistli
3380,3380,E,escarpio ,tilmakaktli
3381,3381,E,escasamento,ipoyansan
3382,3382,E,escasear,anekotona
3383,3383,E,escatimado,tlaixittali
3384,3384,E,esclavo,tlakotli
3385,3385,E,escoba,popotl
3386,3386,E,escobilla,xoluastli
3387,3387,E,escologista,yolosemanauatini
3388,3388,E,escombrado,tlaltepeuali
3389,3389,E,escombrar,tlatepeua
3390,3390,E,escombro,tlaltepeualistli
3391,3391,E,esconder,tlapachoa
3392,3392,E,esconderse,motlatia
3393,3393,E,escondido,tlatlatili
3394,3394,E,escondijo,tlatlatiloyan
3395,3395,E,escopeta,matlekikistli
3396,3396,E,escorpion gigante,tlauikolotl
3397,3397,E,escorzonera,kauaxilotl
3398,3398,E,escrdecer,nakatstilia
3399,3399,E,escribano,amatlakuilo
3400,3400,E,escribir,ijkuiloa
3401,3401,E,escribir claro,mopoua
3402,3402,E,escrito,amamachioni
3403,3403,E,escritura ,tlajkuilolistli
3404,3404,E,escroto,itecsismate
3405,3405,E,escuadra,tlanakasanoni
3406,3406,E,escuela,nemachtiloyan
3407,3407,E,esculpir,kuikuiloa
3408,3408,E,escultro,tlakuikuilo
3409,3409,E,escultura,tlakuikuiyotl
3410,3410,E,escupido,tlakuikuitl
3411,3411,E,escupir,chijcha
3412,3412,E,ese,inon
3413,3413,E,esencia,selistli
3414,3414,E,esfera,tlapayoltik
3415,3415,E,esferico,otontli
3416,3416,E,esforzado,yolchikauali
3417,3417,E,esforzar,yolchikaua
3418,3418,E,esfuerzo,yolchikaualistli
3419,3419,E,esgrima,teposmakuautilistli
3420,3420,E,eslabon,teposchikoli
3421,3421,E,esmeralda,ketsalistli
3422,3422,E,esmeril,teutli
3423,3423,E,eso,inon
3424,3424,E,esofago,kokotli
3425,3425,E,esos,nonke
3426,3426,E,espacio,apitsali
3427,3427,E,espacioso,tlakauili
3428,3428,E,espadachin,teposmakuauchiuki
3429,3429,E,espadaña,tolpatlaktli
3430,3430,E,espalda,elkomali
3431,3431,E,espaldas,kuitlapan
3432,3432,E,espantar,mamautia
3433,3433,E,espanto,sesepakatikisalistli
3434,3434,E,esparcido,tlamotlali
3435,3435,E,"esparcir, regar",tlamotla
3436,3436,E,espatula,tepostlakoloni
3437,3437,E,especie,tlaxelolistli
3438,3438,E,especulacion,tlanemilistli
3439,3439,E,especulado,tlanemilili
3440,3440,E,especular,nemilia
3441,3441,E,especulativo,tlanemiliani
3442,3442,E,espedido,tlayekoli
3443,3443,E,espejo,teskatl
3444,3444,E,espeque,huitzo
3445,3445,E,espera,tapayoltik
3446,3446,E,espera un poco,okxikchia
3447,3447,E,esperado,techiali
3448,3448,E,esperanza,netemachikayotl
3449,3449,E,esperanza de vida ,ijiyoteotl
3450,3450,E,esperma,xinachyotl
3451,3451,E,espermatozoide,tepokatsintli
3452,3452,E,espeso,tlatetsauak
3453,3453,E,espesura,tlatetsaualistli
3454,3454,E,espia,yaotlapixki
3455,3455,E,espiga de maiz,miauatl
3456,3456,E,espina,huitzti
3457,3457,E,espinacas,kanaukilitl
3458,3458,E,espinazo,kuitlatetepontli
3459,3459,E,espinilla,chochopi
3460,3460,E,espionaje,tepipilistli
3461,3461,E,espiracion,tlatemonilistli
3462,3462,E,espiral,temonilia
3463,3463,E,espiritu santo,yolistsintlayektli
3464,3464,E,espiritual,yoliliso
3465,3465,E,esponja,tlatesouilistli
3466,3466,E,esponja de baño,tepoxaktli
3467,3467,E,esponjado,poxaktik
3468,3468,E,esponjar,tesouia
3469,3469,E,esponjoso,poxauak
3470,3470,E,esposa,isihua
3471,3471,E,esposo,ihuehuej
3472,3472,E,espuela,teposuitstli
3473,3473,E,espulgar,aselana
3474,3474,E,espuma,apotsonakilotl
3475,3475,E,esqueleto,mikistetl
3476,3476,E,esqui,sepayaixkipan
3477,3477,E,esqui acuático ,aixkipan
3478,3478,E,esquina,kalnakastli
3479,3479,E,esquivado,tlalkauili
3480,3480,E,esquivar,tlalkauia
3481,3481,E,esquizofrenia,tlauililokayotl
3482,3482,E,esta,inin
3483,3483,E,esta temblando,uiuiyokatok
3484,3484,E,establecer,tlalia
3485,3485,E,establecimiento,tlatlalilistli
3486,3486,E,establo,kauayotlakuayan
3487,3487,E,estacion del año,xiukauitl
3488,3488,E,estacion ferroviaria,teposkalmimilolkoyan
3489,3489,E,estacionamiento,malakatlayokan
3490,3490,E,estadio,momotlalkali
3491,3491,E,estadio olimpico,tlamaseualoyan
3492,3492,E,estadistica,tlasemanki
3493,3493,E,estalagmita,achichipiktli
3494,3494,E,"estallar, disminuir",kaxiui
3495,3495,E,estallido,xittontlali
3496,3496,E,estambre,mekatlamautli
3497,3497,E,estampa,pepeyoktli
3498,3498,E,estancia,kalitik
3499,3499,E,estandarte,kuachpantli
3500,3500,E,estanque,atekochtli
3501,3501,E,estaño,anochitl
3502,3502,E,estar acosto,huetzto
3503,3503,E,estar amarrado,ilpito
3504,3504,E,estar amontonado,chapanto
3505,3505,E,estar bien,ka ye kuali
3506,3506,E,estar blanco,istanto
3507,3507,E,estar cansado,siaui
3508,3508,E,estar corto de resuello,ijiyotzacua
3509,3509,E,estar crecido,hueyitito
3510,3510,E,estar debil,cuetani
3511,3511,E,estar despierto,isato
3512,3512,E,estar dradicado,chantito
3513,3513,E,estar en casa,kaltsaukika
3514,3514,E,estar endemoniado,kineua
3515,3515,E,estar enojado,cuesito
3516,3516,E,estar escondido,iyanto
3517,3517,E,estar escrito,ijculijto
3518,3518,E,estar feliz,papaki
3519,3519,E,estar flojo,huehueloca
3520,3520,E,estar limpio,ejto
3521,3521,E,estar loco,cuatapolijto
3522,3522,E,estar parado,ejcato
3523,3523,E,estar parejo,ixmanto
3524,3524,E,estar satisfecho,ixhui
3525,3525,E,estar seco,huacto
