_id,idpalabra,letra,palabra,descripcion
6734,6734,T,twice,okpan
6735,6735,T,twig,cuamayi
6736,6736,T,twilight,tlapoyauak
6737,6737,T,twin,cuatej
6738,6738,T,twinge,tlatsapinili
6739,6739,T,twist,tetsilmalia
6740,6740,T,twisted,tetsilmali
6741,6741,T,two at,omeixpan
6742,6742,T,two hundred,matlakpoali
6743,6743,T,two thousand,makuiltsontli
6744,6744,T,type of wasp,jospomimiahua
6745,6745,T,typewriter,amatlakuiloni
6746,6746,T,typhoid,matlalsauatl
6747,6747,T,tyranny,nijikoltilistli
6748,6748,T,tyrant,nijikoltiani
6749,6749,T,"tzapotlatena , goddess of trees.",tsapotlatena
6750,6750,U,uganda,ugandia
6751,6751,U,ugandan,ugandatl
6752,6752,U,ugly,amo kuakualtsin
6753,6753,U,ukraine,uklania
6754,6754,U,ukrainian,uklanekatl
6755,6755,U,ukrainian language,uklaniatlajtoli
6756,6756,U,umbilical cord,iximecayo
6757,6757,U,umbrella,tsotsomajkiajpaleui
6758,6758,U,uncle,tlajtli
6759,6759,U,unconscious,sotlauki
6760,6760,U,uncover,petlaua
6761,6761,U,uncovered,panitlasatl
6762,6762,U,under,isecatan
6763,6763,U,undergrowth,akauatl
6764,6764,U,undermine,osotoa
6765,6765,U,understand,iknomati
6766,6766,U,understandable,mopouak
6767,6767,U,understood,asikamatili
6768,6768,U,underwear,tlanautli
6769,6769,U,underworld,miktlan
6770,6770,U,undress,petlaua
6771,6771,U,unemployed,tekixtili
6772,6772,U,unemployment,tekixtilistli
6773,6773,U,unfaithful,netlakanekoni
6774,6774,U,unfolded,tlasouali
6775,6775,U,ungrateful,amoknelilmatini
6776,6776,U,unhappy,atleueli
6777,6777,U,unit,semaxkayotl
6778,6778,U,universe,semanauak
6779,6779,U,university,machtiloyan
6780,6780,U,unknown,amixmachtli
6781,6781,U,unpleasant,asemeli
6782,6782,U,unroll,toma
6783,6783,U,unrolled,tlatomatli
6784,6784,U,unruly,atlakasemeli
6785,6785,U,unstuck,akouili
6786,6786,U,untied,totomak
6787,6787,U,unwrap,totoma
6788,6788,U,up,ako
6789,6789,U,up the sands of the rivers,axalikeua:
6790,6790,U,upload,tleko
6791,6791,U,uploaded,tlekolistli
6792,6792,U,upset,tetlokoli
6793,6793,U,upsetting,tlakakatsali
6794,6794,U,upward,akopauik
6795,6795,U,upwind,ejekaixnamikilistli
6796,6796,U,uranus,tetskantsontli
6797,6797,U,urbanity,altepeyotl
6798,6798,U,urinate,axixa
6799,6799,U,urine,axixlistli
6800,6800,U,uruguay,urukuaria
6801,6801,U,uruguayan,urukuariatl
6802,6802,U,us,totlok
6803,6803,U,usa,tika
6804,6804,U,usalatan,oselotan
6805,6805,U,use,manilia
6806,6806,U,used,tiknemitili
6807,6807,U,useful,aneuatsi
6808,6808,U,useless,atleinakkak
6809,6809,U,utah,yutan
6810,6810,U,uzbek,usbekatl
6811,6811,U,uzbekistan,usbekistania
6812,6812,V,vagina,tepili
6813,6813,V,vain,anekilistli
6814,6814,V,valeinte,tlapaltik
6815,6815,V,valence,valensia
6816,6816,V,valencian,valensianekatl
6817,6817,V,valentia,oseloyotl
6818,6818,V,valley,ixtlauak
6819,6819,V,value,ipati
6820,6820,V,van,kamioni
6821,6821,V,vanilla,tlilxochitl
6822,6822,V,vanity,anekiloyotl
6823,6823,V,vanuatu,vanuato
6824,6824,V,vapor,apojtli
6825,6825,V,vaporous,ichpotikayotl
6826,6826,V,vaqueria,kuakuaukali
6827,6827,V,varnish,axinitl
6828,6828,V,varnished,tlaxuani
6829,6829,V,vase,nekokuilotekomatl
6830,6830,V,vault,tetsokitekali
6831,6831,V,vavernoso,ostotla
6832,6832,V,vdar laps,koloa
6833,6833,V,vega,ixtlauak
6834,6834,V,vegetable,kilitlan
6835,6835,V,vein,eskoktli
6836,6836,V,veins,imecayo
6837,6837,V,velacion dead,akochistlamikki
6838,6838,V,velvet,puchinchi
6839,6839,V,venezuela,venesolan
6840,6840,V,venezuelan,venesolatl
6841,6841,V,venison,masanakatl
6842,6842,V,venom,mikoapajtli
6843,6843,V,vent,neijiyotiloni
6844,6844,V,venus,tonkitl
6845,6845,V,veracruz,totonikapan
6846,6846,V,veranda,kuauchinamitl
6847,6847,V,verb,ixkauili
6848,6848,V,verbena,tepechin
6849,6849,V,vermillion,tlatlauti
6850,6850,V,verse,tlajtolyochitl
6851,6851,V,vertical cave,oluastli
6852,6852,V,vertigo,ixpoyahui
6853,6853,V,very,sempoualistli
6854,6854,V,very fragrant animalejo,pinakatl
6855,6855,V,very good,senka kuali
6856,6856,V,very hot,uel kuali
6857,6857,V,very late,uel uelik
6858,6858,V,very tasty,uatsintika
6859,6859,V,very well,uel
6860,6860,V,vestige,tepaltlajtoli
6861,6861,V,veterinarian,tisiyolkani
6862,6862,V,vice,auilkisalistli
6863,6863,V,viceroy,tlajtokateixiptlak
6864,6864,V,vicious,auilnemini
6865,6865,V,viciously,atlakayotika
6866,6866,V,victor,tepauaniani
6867,6867,V,victorious,tepanauani
6868,6868,V,victory,tepanaualistli
6869,6869,V,video,videotl
6870,6870,V,video camera,videotlatolkuepaloni
6871,6871,V,video game,videopatoli
6872,6872,V,video player,videokaxitl
6873,6873,V,videocassette,videokaxeti
6874,6874,V,vienna,viena
6875,6875,V,vietnam,vietnamia
6876,6876,V,vietnamese,vietnamiatl
6877,6877,V,vietnamese language,vietnamiatlajtoli
6878,6878,V,view,tlachkottalistli
6879,6879,V,viewfinder,uateki
6880,6880,V,viking,vikinkatl
6881,6881,V,villa warrior state of mexico,tekuanloyan
6882,6882,V,villahermosa,kualneskaltepek
6883,6883,V,"villain, bloody",tlajpaliuik
6884,6884,V,vinateria,oknamakoyan
6885,6885,V,vinegar,xokoktli
6886,6886,V,"vineyard , vineyard",xokomekamili
6887,6887,V,violin,violi
6888,6888,V,violinist,violnemini
6889,6889,V,viper of cascabal,tekuatlakoatl
6890,6890,V,virgin,ichpochtli
6891,6891,V,virgin mary,maria ichpochtli
6892,6892,V,virtuoso,amosaneltsoyani
6893,6893,V,visa,tlalnemachiotl
6894,6894,V,visco,ixnekuiltik
6895,6895,V,visible,ittoni
6896,6896,V,visitor,tetlapaloani
6897,6897,V,vistar,tetlapaloa
6898,6898,V,vocabulary,tlajtololistli
6899,6899,V,vocal,seltikakistli
6900,6900,V,voice,toskitl
6901,6901,V,voice change in boys,toskachachaliui
6902,6902,V,volcano,tletepetl
6903,6903,V,voliebol,matopetilistli
6904,6904,V,vomit,nesotlalistli
6905,6905,V,vomiting,xochitialistli
6906,6906,V,vote,netolia
6907,6907,V,vulgar,anepantlan
6908,6908,V,vulture,koskakuautli
6909,6909,V,vulva,maxaktli
6910,6910,W,wad,tlako
6911,6911,W,wafer,akalton
6912,6912,W,wage,tlaxtlauili
6913,6913,W,waist,pitsauautli
6914,6914,W,wait,pielia
6915,6915,W,waiter,teyoleualistli
6916,6916,W,waiting,tapayoltik
6917,6917,W,waived,mauitsoltelchiuani
6918,6918,W,wake,kocheua
6919,6919,W,wake of disenchantment,tlatlachia
6920,6920,W,walk,manenemi
6921,6921,W,walk herguido,aketstinem
6922,6922,W,walker,nenemini
6923,6923,W,wall,nenetl
6924,6924,W,wall snakes,xamixkaltepantli
6925,6925,W,wallow,nemimiloyan
6926,6926,W,walls,koatepantli
6927,6927,W,walnut,tekiyotl
6928,6928,W,waning gibbous,sentlakometstli
6929,6929,W,want,neki
6930,6930,W,war,yaoyotl
6931,6931,W,war song,yaokuikatl
6932,6932,W,wardrobe,tlachichiualoyan
6933,6933,W,warlock,nauali
6934,6934,W,warm,totonki
6935,6935,W,warmly,ika pakilistli:
6936,6936,W,warn,tlakeuia
6937,6937,W,warning,teyolmaxilitilistli
6938,6938,W,warrior,teyaochiuani
6939,6939,W,warrior cacahuawamilpa,kakauamilpan
6940,6940,W,warrior costume,tlakochkalkatl
6941,6941,W,warriors home,kuaukali
6942,6942,W,warsaw,varsovia
6943,6943,W,wart,tsotsokatl
6944,6944,W,wash,paka
6945,6945,W,wash your mouth,kamapaka
6946,6946,W,washer,tlapakaloni
6947,6947,W,washing machine,tlapakani
6948,6948,W,washington,uaxintonia
6949,6949,W,wasps' nest,jospo
6950,6950,W,waste,solchiua
6951,6951,W,wasteland,akaualko
6952,6952,W,watch,tlatepostlamachotiloni
6953,6953,W,water,aa
6954,6954,W,water agallina,atotolin
6955,6955,W,water cave,aostotl
6956,6956,W,water in the canyon,atlako
6957,6957,W,water nixtamal,nexayotl
6958,6958,W,water pump,anokiloni
6959,6959,W,water quail,asoli
6960,6960,W,water rafting,asayoli
6961,6961,W,water skiing,aixkipan
6962,6962,W,water snail,atekokoli
6963,6963,W,waterboy,amakak
6964,6964,W,watercolor,tetlapali
6965,6965,W,watercolors,kuautlapaloni
6966,6966,W,waterfall,atemoktli
6967,6967,W,waterjet,atlichololistli
6968,6968,W,waterlogged,tlaaki
6969,6969,W,watermelon,ueleyatl
6970,6970,W,waterpolista,maneloani
6971,6971,W,watery,apaltik
6972,6972,W,wave,ixchichiltik
6973,6973,W,wax,xikokuitlatl
6974,6974,W,way prevent,tsikoa
6975,6975,W,we,tiuej
6976,6976,W,we are many,timiektin
6977,6977,W,weakened,achikaual
6978,6978,W,weakness,achikauayotl
6979,6979,W,weal,kakamoliuilistli
6980,6980,W,wealth,tlatkilistli
6981,6981,W,wealthy,tominyi
6982,6982,W,weapon,yaotlatkitl
6983,6983,W,wear,kaktia
6984,6984,W,weary,siammikki
6985,6985,W,weasel,kosamatl
6986,6986,W,weave,ikiti
6987,6987,W,weaver,tlaxinepanoani
6988,6988,W,weaving,tepalkakopichtli
6989,6989,W,web,sauali
6990,6990,W,wednesday,yeiluitl
6991,6991,W,weed,xiutlasa
6992,6992,W,week,semaniluitl
6993,6993,W,weekday,nimayan
6994,6994,W,weevil,chijqui
6995,6995,W,weigh,tlamachiua
6996,6996,W,weight,teposetili
6997,6997,W,welcome,comemahuia
6998,6998,W,weld,uapaua
6999,6999,W,welding,tlauapauatilistli
7000,7000,W,welding the bone,omisoloa
7001,7001,W,well,ayoluastli
7002,7002,W,west,onaki tonatiu
7003,7003,W,west wind,siuatlampa ejekatl
7004,7004,W,wet,tlaxolonkatl
7005,7005,W,wet canvas,kuechauak
7006,7006,W,whale,ueymichin
7007,7007,W,what kind,catiapa
7008,7008,W,wheat,tlautli
7009,7009,W,wheat flour dough,texpololi
7010,7010,W,wheel,temalakatl
7011,7011,W,wheelchair,omemalaikpitl
7012,7012,W,when,achitonka
7013,7013,W,where,cam
7014,7014,W,where papers indicate,amakemekan
7015,7015,W,whereby,canigapa
7016,7016,W,wherever,canaj
7017,7017,W,which,catia
7018,7018,W,which produces fruit,xokoyo
7019,7019,W,which provides,manki
7020,7020,W,while,iquin
7021,7021,W,whim,neikoltilistli
7022,7022,W,whimper,tesiuitilistli
7023,7023,W,whimsical,neikoltini
7024,7024,W,whirlwind,kouatl
7025,7025,W,whiskers,kamasontli
7026,7026,W,whisper,sasanaka
7027,7027,W,whistle,pitsali
7028,7028,W,white,istak
7029,7029,W,white beard,tentsonistatik
7030,7030,W,white chocolate,istaxokolatl
7031,7031,W,white corn,xonotli
7032,7032,W,white poplar,akuauitl
7033,7033,W,white root,simatl
7034,7034,W,white sapote,kochitsapotl
7035,7035,W,white zapotero,kochitsapokuauitl
7036,7036,W,whitefish,amilotl
7037,7037,W,whitewash,tlakilia
7038,7038,W,whoever,akin
7039,7039,W,whole,ixkichtli
7040,7040,W,whooping cough,borrojtatas
7041,7041,W,wicker,tlakoselik
7042,7042,W,wide,patlauak
7043,7043,W,wide seat,tsinikpali
7044,7044,W,widen,patlaua
7045,7045,W,widening,tlapatlaualistli
7046,7046,W,widgeon,uexokautli
7047,7047,W,widow,okichmikki
7048,7048,W,widowed shoulder,siuamiki
7049,7049,W,widowed women,okichmiki
7050,7050,W,widower,siuamikki
7051,7051,W,width,coyacti
7052,7052,W,wield,piktia
7053,7053,W,wife,isihua
7054,7054,W,wild animal,tekuani
7055,7055,W,wild pumpkin,tlalayotli
7056,7056,W,wildcat,cuayojmisto
7057,7057,W,wildness,tekuayotl
7058,7058,W,will,mikisnauatilistli
7059,7059,W,willow,uexotl
7060,7060,W,win,tlani
7061,7061,W,wind protection,ejekauia
7062,7062,W,windbreaks,ejekatsakuili
7063,7063,W,winding,masasiuki
7064,7064,W,window,tlanexilotl
7065,7065,W,winds,ejekamej
7066,7066,W,wing,atlapali
7067,7067,W,winged,astitok
7068,7068,W,wings,asmej
7069,7069,W,winter,tlaseseyan
7070,7070,W,winter wind,sesejekatl
7071,7071,W,wintry,tlaseseyotl
7072,7072,W,wire,mekatepostli
7073,7073,W,wisdom,tlamatilistli
7074,7074,W,wise,tlamatki
7075,7075,W,wish,eleuia
7076,7076,W,wit,tlachialistli
7077,7077,W,witch,siuanauali
7078,7078,W,with,ika
7079,7079,W,with the,ihuan
7080,7080,W,with you,iksekintin
7081,7081,W,with your permission,teixkontsinko
7082,7082,W,within,calijti
7083,7083,W,within the,ijtik
7084,7084,W,without conviction,santlapiktli
7085,7085,W,witty,tlachialiani
7086,7086,W,wolf,nexkoyotl
7087,7087,W,wolves,nexkoyomej
7088,7088,W,woman,itanyo
7089,7089,W,womanizer,siuaj
7090,7090,W,women,ichpokatl
7091,7091,W,wonderful,tlamauisoli
7092,7092,W,woo,nauatlajtolkuepa
7093,7093,W,wood,kuauketsali
7094,7094,W,wooden cage,kuaukali
7095,7095,W,wooden mask,kuauxayak
7096,7096,W,wooden roof,uapalkalkuaitl
7097,7097,W,wooden staircase,ekauastli
7098,7098,W,wooden stick,matlakuauitl
7099,7099,W,wooden temple,xakalteopan
7100,7100,W,woodpecker,cuachito
7101,7101,W,wool,ichkatsomitl
7102,7102,W,word,tlajtoli
7103,7103,W,word of god,ueuetlajtoli
7104,7104,W,work,tlamachtli
7105,7105,W,worker,tekia
7106,7106,W,workshop,tlachiualkali
7107,7107,W,world,tlaltikpakayo
7108,7108,W,worm,okuili
7109,7109,W,wormy,tlaokuili
7110,7110,W,worry,tekipachoa
7111,7111,W,worsen,huetia
7112,7112,W,worship,neteotilistli
7113,7113,W,worth,patiyoua
7114,7114,W,worthless,amotlasoyotl
7115,7115,W,worthy,ixtililoni
7116,7116,W,wound,tlauitektli
7117,7117,W,wounded,palaxtli
7118,7118,W,wrap,eka
7119,7119,W,wrathful,yolokokolkuik
7120,7120,W,wring,tlokoltia
7121,7121,W,wrinkle,xolochtik
7122,7122,W,wrinkled,pachisijini
7123,7123,W,wrist,altepetlajtokayotl
7124,7124,W,write,ijkuiloa
7125,7125,W,write clear,mopoua
7126,7126,W,writer,amoxikuilo
7127,7127,W,writing,tlajkuilolistli
7128,7128,W,written,amamachioni
7129,7129,W,wrong,tetlapolotili
7130,7130,W,wrought,tlapiki
7131,7131,X,xalapa,xalapan
7132,7132,X,xerophytic,ximitl
7133,7133,X,xichipille,xochipili
7134,7134,X,xicotepec,xikotepek
7135,7135,X,xilex,tekpatl
7136,7136,X,xilonene,xilonenen
7137,7137,X,xipe topec,xipe totek
7138,7138,X,xitle,xiktli
7139,7139,X,"xiuhtechutli , god of fire",xiutekutli
7140,7140,X,xoaltecuhtli,xoaltekutli
7141,7141,X,xochiatipan,xochiatikpan
7142,7142,X,xochikalko,xochikalko
7143,7143,X,xochiketsali,xochiketsali
7144,7144,X,xochimilca,xochimilkatl
7145,7145,X,xochimilco,xochimilko
7146,7146,X,xochistlahuaca,xochixtlauakan
7147,7147,X,xoconoxtle,xokonochtli
7148,7148,X,xoloezcuincle,xoloitskuintli
7149,7149,X,xolotl chichimeca king,xolotl
7150,7150,X,xolotlan lake nicaragua,xolotlan
7151,7151,X,xonacatlan nayarit,xonakatlan
7152,7152,Y,yard,xochitla
7153,7153,Y,yawn,kochkamachalolistli
7154,7154,Y,year,xiuitl
7155,7155,Y,yearbook,xiupouali
7156,7156,Y,years old,xiutin
7157,7157,Y,yeast,xokotextli
7158,7158,Y,yellow,kostli
7159,7159,Y,yellow cheese,kostlatetsautli
7160,7160,Y,yellow corn,kostisentli
7161,7161,Y,yellow ocher,tekosautik
7162,7162,Y,yellow part,icosajca
7163,7163,Y,yellow plum,atoyaxokotl
7164,7164,Y,yellow squash,tamalayotli
7165,7165,Y,yellow zapotero,kostitsapotl
7166,7166,Y,yellowhammer,tleamatl
7167,7167,Y,yellowish,kosauak
7168,7168,Y,yemen,yemenia
7169,7169,Y,yemeni,yemenekatl
7170,7170,Y,yesterday,yolua
7171,7171,Y,yet,ayemo
7172,7172,Y,yield,itlania
7173,7173,Y,yogurt,xokochichiualayotl
7174,7174,Y,yolk,atekostik
7175,7175,Y,you,amo-
7176,7176,Y,you dead,nanmijkatsitsintin
7177,7177,Y,you escamoles,askamoli
7178,7178,Y,you lemon,sakalimoni
7179,7179,Y,"you, your , yours , yours",mo-
7180,7180,Y,young,chocotzin
7181,7181,Y,young woman,kuchili
7182,7182,Y,younger brother,itzoyo
7183,7183,Y,youngster,okichpiltsintli
7184,7184,Y,"your , yours , yours",ti-
7185,7185,Y,your honor,ameuatsin
7186,7186,Y,yours,itatqui
7187,7187,Y,youth,techpokatl
7188,7188,Y,yucatan,yukatan
7189,7189,Y,yucatan peninsula,mayapan
7190,7190,Y,yucatec,yukata
7191,7191,Y,yucca,cuajcuamoj
7192,7192,Y,yugoslav,yugoslaviatl
7193,7193,Y,yugoslav be,yugoslavia
7194,7194,Y,yugoslavia,yugoslavia
7195,7195,Y,yutano,yuta
7196,7196,Z,zacahuil,tsakauili
7197,7197,Z,zacapa,sakapan
7198,7198,Z,zacatecas,sakatekatl
7199,7199,Z,zacatecoluca,sakatekolokan
7200,7200,Z,zacatenco,sakatenko
7201,7201,Z,zacatepec,sakatepek
7202,7202,Z,zacatlán puebla,sakatlan
7203,7203,Z,zacazonapan,sakaxonakpan
7204,7204,Z,zacualpan,tsakualpan
7205,7205,Z,zacualtipan,tsakualtlilpan
7206,7206,Z,zadados,kopinke
7207,7207,Z,zagua,kalixtli
7208,7208,Z,zaguan,kaltemitl
7209,7209,Z,zambia,sanbia
7210,7210,Z,zambian,sanbiatekatl
7211,7211,Z,zanate,tsanatl
7212,7212,Z,zapopan,tsapopan
7213,7213,Z,zapotal,tsapokuauitlan
7214,7214,Z,zapotec,sapotlajtoli
7215,7215,Z,zapotec region,sapotekapan
7216,7216,Z,zapotitlan,tsapotitlan
7217,7217,Z,zapotlan,tsapotlan
7218,7218,Z,zebra,oselokauayotl
7219,7219,Z,zempoala,sempoalan
7220,7220,Z,zero,xiktli 
7221,7221,Z,zihuatanejo,siuatlatsinko
7222,7222,Z,zimapan,simapan
7223,7223,Z,zimbawe,sinbaue
7224,7224,Z,zinacantán,tsinakantan
7225,7225,Z,zinacantepec,tsinakantepek
7226,7226,Z,zitlaltepec,sitlaltepek
7227,7227,Z,zitlata,sitlalan
7228,7228,Z,zodoacal,tonalo
7229,7229,Z,zoo,yolkakuautlan
7230,7230,Z,zoquiapan,sokiapan
7231,7231,Z,zotol,sotoli
7232,7232,Z,zotol liquor,sotoli
7233,7233,Z,zumbullidora hen,asitotoli
7234,7234,Z,zumpango,tsompanko
7235,7235,Fr,french,nahuatl
7236,7236,Fr,http://sites.estvideo.net/malinal/nahuatl.page.html ,
7237,7237,Fr,Fanion placé de travers.,.IXTLAPALPANITL
7238,7238,Fr,Fanion placé de travers.,.IXTLAPALPANITL
7239,7239,Fr,,ācacapacquilitl
7240,7240,Fr,,ācacapacxihuitl
7241,7241,Fr,Espèce de sauterelle.,ACACHACHATL
7242,7242,Fr,"Espèce de grosse sauterelle dont le vol bruyant, bourdonnant est comparé à celui d'une flèche.",ACACHAPOLIN
7243,7243,Fr,"Espèce de sauterelle, peut-être une forme courte de ACACHACHATL",ACACHATL
7244,7244,Fr,,ācacoyōtl
7245,7245,Fr,Premier mois de l'année solaire.,ACAHUALCO
7246,7246,Fr,Bouclier carré propre au dieu du pulque Tôtoltêcatl.,ACALCHIMALLI
7247,7247,Fr,Bouclier carré propre au dieu du pulque Tôtoltêcatl.,ACALCHIMALLI
7248,7248,Fr,sert de titre au dieu Ome Tôchtli,ACALHUAH
7249,7249,Fr,"mesure pour les grains, les tissus et pour l'eau: mesure, correspondant à la quantité d'eau transportée par une barque Cf. aussi CEMACALLI, une charge de barque.",ACALLI
7250,7250,Fr,,ācametl
7251,7251,Fr,,ācamohtli
7252,7252,Fr,Pendants d'oreille en roseau.,ACANACOCHTLI
7253,7253,Fr,Pendants d'oreille en roseau.,ACANACOCHTLI
7254,7254,Fr,,ācapachtli
7255,7255,Fr,,ācapahtli
7256,7256,Fr,,ācapahxihuitl
7257,7257,Fr,,ācaquilitl
7258,7258,Fr,,ācatepocapahtli
7259,7259,Fr,"Roseau', 13ème signe du calendrier rituel (tonalamatl).",ACATL
7260,7260,Fr,Ornement que les Huaxtèques portaient au nez.,ACATLAPITZALLI
7261,7261,Fr,Ornement que les Huaxtèques portaient au nez.,ACATLAPITZALLI
7262,7262,Fr,,ācatzanaicxitl
7263,7263,Fr,,ācaxaxan
7264,7264,Fr,,ācaxīlōtic
7265,7265,Fr,,ācaxīlōtl
7266,7266,Fr,,ācaxōchitl
7267,7267,Fr,,ācazacahuitztli
7268,7268,Fr,,ācazacatl
7269,7269,Fr,,ācecentli
7270,7270,Fr,ou ACELLI ou ACILLI Lentes. Il existe aussi une variante AHCILITL.,ACELIN
7271,7271,Fr,,āchachayohtli
7272,7272,Fr,,achayacatl
7273,7273,Fr,,āchichilacachtic
7274,7274,Fr,,āchichilacachtli
7275,7275,Fr,,āchichiyantic
7276,7276,Fr,,āchilin ou āchīlli
7277,7277,Fr,,āchīlquilitl
7278,7278,Fr,,āchīltōn
7279,7279,Fr,Mouche d'eau.,ACHIQUILICHTLI
7280,7280,Fr,,āchiyan
7281,7281,Fr,"Roucouyer, roucou ou rocouyer",ACHIYOTL
7282,7282,Fr,,"āchiyōtl, Bixa orellana"
7283,7283,Fr,,āchochoquilitl
7284,7284,Fr,,acocohquilitl
7285,7285,Fr,,acocohquiltic
7286,7286,Fr,,acocohtli
7287,7287,Fr,,acocohxihuitl
7288,7288,Fr,parsemé d'un motif de dahlia.,ACOCOHXOCHIMOYAHUAC
7289,7289,Fr,parsemé d'un motif de dahlia.,ACOCOHXOCHIMOYAHUAC
7290,7290,Fr,,acocohxōchitic
7291,7291,Fr,,acocohxōchitl
7292,7292,Fr,orné d'un motif de dahlia.,ACOCOHXOCHYOH
7293,7293,Fr,orné d'un motif de dahlia.,ACOCOHXOCHYOH
7294,7294,Fr,,ācōmpahtli
7295,7295,Fr,,ācoyōtl
7296,7296,Fr,Collier en coquilles d'escargots de mer.,ACUECHCOZCATL
7297,7297,Fr,Collier en coquilles d'escargots de mer.,ACUECHCOZCATL
7298,7298,Fr,,acueyo
7299,7299,Fr,,acuillotl
7300,7300,Fr,,acuilloxōchitl
7301,7301,Fr,,acuitlacpalli
7302,7302,Fr,L'une des divinités honorée par les marchands.,ACXOMOCUIL
7303,7303,Fr,"ou ACXOYATLALILIZTLI, acte rituel qui consiste à déposer des branches de pin comme un lit d'offrande.",ACXOYATEMALIZTLI
7304,7304,Fr,,acxoyātic
7305,7305,Fr,Sapin sacré du Mexique (Abies religiosa),ACXOYATL
7306,7306,Fr,,"acxoyātl, Abies religiosa également nommée oyametl."
7307,7307,Fr,action de transporter des branches de pin.,ACXOYAZAQUILIZTLI
7308,7308,Fr,,ahacxoyātic
7309,7309,Fr,,ahāhuatōn.
7310,7310,Fr,,ahalactli
7311,7311,Fr,,ahalactōn
7312,7312,Fr,"Perruque, postiche de papier porté sur la nuque.",AHAMACUEXPALLI
7313,7313,Fr,"Perruque, postiche de papier porté sur la nuque.",AHAMACUEXPALLI
7314,7314,Fr,Perruques en papier.,AHAMATZONTLI
7315,7315,Fr,Perruques en papier.,AHAMATZONTLI
7316,7316,Fr,qui est orné de papiers.,AHAMAYOH
7317,7317,Fr,qui est orné de papiers.,AHAMAYOH
7318,7318,Fr,"L'un des Centzon Totochtin, les innombrables Lapins, dieux de l'agave et du pulque.",AHCOLHUAH
7319,7319,Fr,Divinité propre aux Acxotêcah sous le nom de Acollâcatl nâhualtêuctli.,AHCOLLACATL
7320,7320,Fr,à l'épaule brodée.,AHCOLLAHMACHIYOH
7321,7321,Fr,à l'épaule brodée.,AHCOLLAHMACHIYOH
7322,7322,Fr,"Titre de Mictlantecuhtli, dieu des morts.",AHCOLNAHUACATL
7323,7323,Fr,,ahhuachcuētōn
7324,7324,Fr,asperger l'assistance.,AHHUACHHUIA
7325,7325,Fr,"vêtement de rosée, nom d'un vêtement rituel.",AHHUACHQUEMITL
7326,7326,Fr,"Vêtement de rosée, nom d'un vêtement rituel.",AHHUACHQUEMITL
7327,7327,Fr,Nom d'une espèce d'araignée.,AHHUACHTOCATL
7328,7328,Fr,,ahhuayoxōchitl
7329,7329,Fr,"*~ v.réfl., se remuer, s'agiter, s'impatienter, en parlant des malades (S).",AHHUICTLAZA
7330,7330,Fr,,ahhuiyācpahtli
7331,7331,Fr,"se savoner, se laver la tête.",AHMOHUIA
7332,7332,Fr,,ahmōlli
7333,7333,Fr,,ahmōlpahtli
7334,7334,Fr,,ahmōlquilitl
7335,7335,Fr,,ahmōlxōchitl
7336,7336,Fr,Echarpe de plumes portée en bandoulière ou sorte de couronne s'évasant vers le haut.,AHPANEHCAYOTL
7337,7337,Fr,Echarpe de plumes portée en bandoulière ou sorte de couronne s'évasant vers le haut.,AHPANEHCAYOTL
7338,7338,Fr,Mante d'apparat.,AHPANTILMAHTLI
7339,7339,Fr,Mante d'apparat.,AHPANTILMAHTLI
7340,7340,Fr,,ahpīntli
7341,7341,Fr,,ahquiztli
7342,7342,Fr,"qui est agitée, en parlant de la mer, titre de la déesse de l'eau Châlchiuhtli îcue.",AHTLACAMANI
7343,7343,Fr,"Lanceur, propulseur de dards.",AHTLATL
7344,7344,Fr,"Lanceur, propulseur de dards.",AHTLATL
7345,7345,Fr,"Parmi les trois figures désignées comme 'huehhueyi tìtìcih', les grandes sages femmes, et appelées 'îlamayôhuan', les vieilles femmes (de Teteoh ìnnan). Ses deux compagnes se nomment 'Tlahuitecqui' et 'Xocuauhtli'.",AHUA
